var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,target,id,race,race_string
1.0308200219632884,-2.7003603122030797,-0.34184566093016766,0.4363976055835926,0.17166131636301873,-2.9483390258601747,-1.1420679221719676,-1.854304339481533,1,0,1,majority
0.7755424874467409,-1.5836142174964403,2.2123136950085036,0.6189418784761894,2.7757299943047666,-0.6543298298713871,-1.148943365927946,-0.500730160614222,0,1,1,majority
0.7594726554214537,0.6872784774703857,0.7921268423597627,0.6171409588857657,0.016532452091096043,0.08673449051884531,-0.6603101968653342,-0.5666921973893035,0,2,0,minority
-0.726106357089326,0.3603246254949991,1.434603543713198,0.08654903112343745,3.2518213181841062,1.053089042604071,-2.7823481129295717,-0.3843340103053997,0,3,0,minority
-0.11031951350702707,-0.5508211687929471,-1.4443778930658353,-1.3551183214809508,0.6588902110513749,-1.1817853315315412,-0.17021609863797532,2.618385535728949,1,4,1,majority
1.6721801646699508,-0.2664834488558116,0.2435737225594221,0.1424441188120069,0.6646289832524029,-1.8162213701630272,-1.4434428185503054,0.6442831194740796,1,5,1,majority
3.177984848627522,2.828175312051861,0.12457165630500988,1.9388373373356391,-6.35014958242422,-0.1324687796316797,3.383923406841927,-1.2430723293739838,0,6,1,majority
-0.1897299308553302,0.7542551922501473,0.06736486684671988,0.21898692953371052,-0.6029286296832581,0.7372772013146051,0.23760136346721805,-0.42171012368286614,1,7,0,minority
1.5033954744679525,-1.6378142045296582,2.8656145507178006,0.9191717750324158,2.9693937685683585,-0.9480333857551265,-1.1081986214924626,-0.36507555555631555,0,8,1,majority
1.5261277668963948,0.6194481199717732,0.3570635495326079,0.7260592273844059,-1.3695977109376436,-0.6557666406879206,0.3040000278714575,-0.36670407695558016,1,9,1,majority
0.5380045533865104,-0.5708183141284465,0.21309024680656874,0.18418557706637773,0.6008294590687614,-0.9026572957132065,-0.9747584638701816,-0.3836458960672253,1,10,1,majority
1.0300961098140395,-0.9166615793410042,1.5161872201668913,-0.1826271926419997,1.5457873203554258,-0.40457164373683024,1.3089211860677952,2.3337090701135805,0,11,1,majority
0.6794292689508963,-1.0289714764234175,-0.3829904926380975,0.6638655195909062,-2.358493499548116,-0.9934439520658489,1.7839692827906353,-1.5668097798852607,0,12,1,majority
-0.45587617206407316,-1.787850080844343,-1.656970775519831,-1.1969390560933948,1.2206576427459312,-1.9627261346597162,-1.2838866868408942,1.0720416491820486,1,13,1,majority
1.0756952674819178,0.4046463054585635,1.10226898753535,0.5538835400845821,-0.01776097501505324,0.0005799183183878445,0.318710018125985,0.19980751233592065,1,14,1,majority
2.0627568635603986,-2.296428145070827,0.3193159862712678,0.7972662217832558,-0.9782658047160853,-2.8267928825696744,0.7655726454821907,-1.0615032933307678,1,15,1,majority
0.9896604946282621,-0.45389945662365294,1.8283744458276896,0.48182073108948276,1.7500441837005003,-0.23631621508138065,-0.4918498733382727,0.34277997318371345,0,16,1,majority
0.5957352791612592,0.60893678466078,-0.8280921461973743,0.7784802549537936,-3.4142906316669412,-0.21646075948078974,1.4603926507590592,-1.7746485122896165,0,17,0,minority
1.0564315348853361,-0.2362740245079521,1.9681386766550248,0.49175544718882364,2.3993294687773505,-0.3020236791692254,-1.501457471943345,0.30096011655620336,0,18,1,majority
0.18871892312380223,1.2371956466495613,-0.9077277050792059,0.05494320022057415,-2.476271500809922,0.41654294374001194,1.466416291622458,0.14650361534548972,0,19,0,minority
2.61248009261649,1.196569358687443,-0.3576758328509635,0.2660704075960731,-2.6021408533840944,-1.4405715178084453,1.5311896687858289,1.813633611870534,0,20,1,majority
-0.4185963591077555,-1.0724708434588972,-0.7288803324267443,-0.32398275119720354,0.4070270966065627,-0.8476960710038423,-0.6800223678301245,-0.4059340913981577,1,21,0,minority
-0.7501556614030367,-3.634436081279739,-0.7608516456635703,-0.2808957961151427,0.3252465679296367,-1.8116712712428888,0.8003035904333273,-1.3433172730422438,0,22,1,majority
