var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,target,id,race,race_string
-1.975243221097515,1.5575414440993844,1.3108785315996707,-1.5346161897514947,-0.9924609045817581,-1.4306496930818051,-1.3818327628197302,-1.2369108321507514,1,0,0,majority
-0.33659465592435744,0.6614298593209476,-0.5941741946427466,-0.3957123373038512,-1.726423723992974,3.235802133591076,3.0315918549902072,0.31794854397955097,0,1,1,minority
1.5071408641110657,0.17815537542182747,3.0848603622505233,0.022601036065397064,-0.3782086413602501,0.7391250836402022,0.060547815250031556,-2.0933895129390514,1,2,0,majority
-0.325509551722577,0.41446560703240964,0.7562707636741716,-0.43541897619763137,-0.3739219315118819,-0.4129571266560566,-0.7739846065713529,-0.2687293079002182,1,3,0,majority
1.8847741647876206,0.6638882512832847,0.7347041066458483,0.9334275839653725,2.221682339132314,0.07868113559265665,2.1689264516469375,-1.713323292113746,1,4,0,majority
0.5891905539222188,0.07631447118381551,4.1673372631653045,-0.8659319170730004,-1.6940494178556107,-0.6801825946597129,-3.606079140771901,-1.0497525443285736,0,5,0,majority
3.4377919067428024,1.1103355445561902,3.462255376604,0.704991124222405,2.333151148634916,-2.036865841284995,-3.2432985677370083,0.5111870512638605,0,6,1,minority
1.774790162873151,-0.45564988340831736,2.7234378518660116,0.3681375202010001,0.0654169484072889,0.09958284569161856,-0.8415824009478408,-1.4896466317787271,0,7,0,majority
-0.5477012029040728,0.9870498580473402,1.0817140461175931,-0.6103543536445586,-0.007528327638573917,-0.817435428985294,-0.3558261775351585,-1.1911827561948676,1,8,0,majority
1.207221763154419,-2.337853952621738,-1.244875284022947,1.745243208376705,3.1101124415508963,-2.923589273056061,-1.4919712617330285,-0.28150573027537185,0,9,0,majority
-0.11078607632006654,-1.5775186773774108,0.026695291450189097,0.34424292987998056,-0.1968609780401931,-0.29484157992925103,-0.3839741867899141,-0.9924581961176513,1,10,0,majority
1.1933654227519606,-0.3899582665207044,3.55317923482287,-0.27733860409472133,-2.056149668252132,2.303970759588602,0.652827610339195,-2.539812511675056,0,11,0,majority
-0.5184433817910581,-0.5896199024922867,-1.2620485229031508,0.1592069244267139,-0.28283863805332754,0.7631379635220337,1.258369096108107,0.028051838909456395,1,12,1,minority
-1.240675400664495,1.3209190240587407,-4.397679996426247,0.445415539795899,3.1475424517653696,-2.107693011856934,1.505133394008288,1.8959863558627288,0,13,1,minority
-0.9422367631795483,-1.1234049054356232,-5.50265645353031,1.0814245068970818,1.5129143860413068,0.2281128889909802,2.2551943403341728,2.825885862617034,1,14,1,minority
1.6908309925884888,-1.4968672972322756,-2.287208499402042,1.8918113108191015,3.1681436022973744,-1.4291687829745414,0.024398738921370344,1.3557503465180893,0,15,1,minority
1.5418039516821405,0.6322164986105825,1.3989755618013002,0.47152398292445774,1.9040014915139292,-1.7356440107987676,-1.4069000099928353,-0.24864282050312203,1,16,1,minority
1.164342917383475,-1.7699694030553268,-0.7908194361500533,1.2264798586962904,1.4616859033035698,-0.9559193216365974,-0.8128880213141334,0.46030852624137586,1,17,1,minority
2.0181982443331306,-0.5306849903788612,0.0033995606591319125,1.225768977689158,2.1068691508838304,-0.7887929528694537,-0.3519835759918877,0.4793734351270565,0,18,1,minority
0.7954232518819677,1.5838700232698475,-1.1080612589099395,0.5146688820743032,2.865756076555931,-1.8554390940336858,-0.11410820170999558,1.3774525257801484,0,19,1,minority
1.337044737305804,-0.81248557189883,-1.623927471023771,1.23874396345981,1.5580440390112784,0.3311651484466936,1.015240127635161,1.2358460491324599,0,20,1,minority
-0.931513517293828,-2.2162457526003574,-7.810668492098914,1.982763713103022,3.450010480556143,-1.7739118331474926,1.1120120301199945,4.366606636470333,0,21,1,minority
1.1851853747162506,-0.8898713467318937,0.1804758575253163,0.8828694613845816,1.1941824546921174,-0.33916157629939747,0.26528564506353414,-0.7445053088425075,1,22,0,majority
1.434603543713198,-0.3843340103053997,3.2518213181841062,0.08654903112343745,-0.726106357089326,1.053089042604071,0.3603246254949991,-2.7823481129295717,1,23,0,majority
-0.5368683399455978,-0.35341910272054705,-0.35547229281208714,-0.3022938018702579,-0.9973567810013961,0.1859166261350411,-1.0564314714932512,1.2129628412006568,0,24,1,minority
-2.7008191470724374,0.227893308539937,-1.2274281794552118,-1.1500531868927417,-1.4629186780163888,-0.5341891253861224,-0.5398638018053931,0.24193423420887006,0,25,1,minority
-1.6104552125367837,2.1413127883860827,0.9556026513057826,-1.254831197708435,0.4542864695413236,-2.5347625948587975,-1.5280526526985074,-0.9913693632617187,0,26,0,majority
2.4115957204844554,1.1884243255245415,0.7756657050413197,0.83764958580328,2.4358445680539043,-0.8769408398485838,-0.50104139679995,1.0609216445220344,1,27,1,minority
0.5388323192235626,-0.2715204134934514,-0.24166906072222025,0.492148150648828,1.1863994571133543,-1.011545296250671,-0.5185256886080086,0.1185586686480391,1,28,1,minority
2.7075130742112568,-0.09027158129188029,3.3033846073679136,0.6363165055593177,0.9826531116994435,-0.6604995038766862,-1.7832793919271266,-0.9931935320699053,0,29,0,majority
1.493187489379785,-1.6469420673803685,2.367861217434595,0.6873476679490977,-0.05599293027881003,0.38446273586623086,0.13267300533796222,-2.890506299820219,0,30,0,majority
-1.4193578037491728,-1.9163512876875644,-0.0647473800263829,-0.16684753678485667,-0.870697058009301,-1.0446356489815174,-1.1434509018832177,-1.631652905958411,1,31,0,majority
